id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1598988753141366785	1598988753141366785	2022-12-03 17:33:21 SE Asia Standard Time	2022-12-03	17:33:21	+0700	1403066170022891524	jakulunlappung	Jak Ulun Lappung		Garut Sisca Innalillahi Pangandaran Kebumen Bandung Jepang vs Maroko sulli Cilacap Soleh Ya Allah BLACKPINK #HITCJAKARTA Yoshi #iKONatWMFF2022  Maskot dan Jingle Pemilu 2024  https://t.co/Qx24PEF4UK	in	[]	['https://kirka.co/maskot-dan-jingle-pemilu-2024/']	[]	0	0	0	['hitcjakarta', 'ikonatwmff2022']	[]	https://twitter.com/jakulunlappung/status/1598988753141366785	False		0								[]				
1598988533502717952	1598978908824952833	2022-12-03 17:32:28 SE Asia Standard Time	2022-12-03	17:32:28	+0700	877657279893458944	pkartawidjaja	PJBlues		@MrsRachelIn @NasDem @Metro_TV @mohmahfudmd @KPU_ID Kami siap tenggelamkan Partai pendukung Bapak Politik Identitas.  Tunggu saja di pemilu 2024 nanti 💪	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/PKartawidjaja/status/1598988533502717952	False		0								[{'screen_name': 'MrsRachelIn', 'name': 'indri Yahya⚘🇮🇩🕊', 'id': '1379431842'}, {'screen_name': 'NasDem', 'name': 'Partai NasDem', 'id': '109149190'}, {'screen_name': 'Metro_TV', 'name': 'METRO TV', 'id': '57261519'}, {'screen_name': 'mohmahfudmd', 'name': 'Mahfud MD', 'id': '282006208'}, {'screen_name': 'KPU_ID', 'name': 'KPU RI', 'id': '2413697946'}]				
1598988458026205186	1598987652522708992	2022-12-03 17:32:10 SE Asia Standard Time	2022-12-03	17:32:10	+0700	86654218	sanyalkadrie	Sanz		@geloraco Contoh jelasnya PJ Gub DKI.. serasa dia Gub hasil pemilu.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/sanyalkadrie/status/1598988458026205186	False		0								[{'screen_name': 'geloraco', 'name': 'GELORA NEWS', 'id': '3319260420'}]				
1598988138156036096	1598975159892774912	2022-12-03 17:30:54 SE Asia Standard Time	2022-12-03	17:30:54	+0700	1146046641780039681	_4iii_na_t3h5h	_Aina_Queen		@DeeRose782 Begini nih kalau ODGJ diijinkan ikut pemilu🤭	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/_4iii_Na_T3H5h/status/1598988138156036096	False		0								[{'screen_name': 'DeeRose782', 'name': 'DeeRose', 'id': '1393180293964701698'}]				
1598988120103743490	1598988120103743490	2022-12-03 17:30:50 SE Asia Standard Time	2022-12-03	17:30:50	+0700	1484217126395482112	tommyesa78	➡️		Se arogan ini kah mereka? Begitu bernafsunya mereka ingin memenangkan pemilu?  Apa yg dilakukan Aliansi Milenial sudah benar Mereka tidak ingin ada kampanye sebelum waktunya Salahnya dimana sampe @NasDem Wilayah Aceh bertindak arogan?	in	[{'screen_name': 'nasdem', 'name': 'partai nasdem', 'id': '109149190'}]	[]	[]	1	2	2	[]	[]	https://twitter.com/Tommyesa78/status/1598988120103743490	False	https://twitter.com/puspita3_eka/status/1598980136308965376	0								[]				
1598987984480894978	1598954945340133379	2022-12-03 17:30:17 SE Asia Standard Time	2022-12-03	17:30:17	+0700	829245444492578816	bfitrikananda	Bona P. Fitrikananda		@OposisiCerdas Maksudnya skrg tdk berkuasa? Ini yg selalu klaim sbg pemenang pemilu, petugas partainya sbg  presiden, mayoritas patlemen, tapi kok masih merasa tdk berkuasa? Jd ino banteng ompong?	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/bfitrikananda/status/1598987984480894978	False		0								[{'screen_name': 'OposisiCerdas', 'name': 'OposisiCerdas.com', 'id': '887743587579944960'}]				
1598987867870855169	1598987867870855169	2022-12-03 17:29:50 SE Asia Standard Time	2022-12-03	17:29:50	+0700	1507238964658581510	sasqilafrdna_	Sasqila Faradina		Menteri Pertahanan (Menhan), Prabowo Subianto, terus mendapat banyak dukungan pada Pemilihan Umum (Pemilu) 2024. Mending Prabowo  https://t.co/oBLHiS4c0L dekade08	in	[]	['https://nasional.okezone.com/read/2022/12/01/337/2718325/bahas-dukungan-jokowi-ke-prabowo-pengamat-mampu-jawab-tantangan-ri-ke-depan']	[]	0	0	0	[]	[]	https://twitter.com/sasqilafrdna_/status/1598987867870855169	False		0								[]				
1598987640350466048	1598987640350466048	2022-12-03 17:28:55 SE Asia Standard Time	2022-12-03	17:28:55	+0700	1532177563111477248	sennaaditya2	Senna Aditya		Menteri Pertahanan (Menhan), Prabowo Subianto, terus mendapat banyak dukungan pada Pemilihan Umum (Pemilu) 2024. Mending Prabowo  https://t.co/eEdiXJyYmN dekade08	in	[]	['https://nasional.okezone.com/read/2022/12/01/337/2718325/bahas-dukungan-jokowi-ke-prabowo-pengamat-mampu-jawab-tantangan-ri-ke-depan']	[]	0	0	0	[]	[]	https://twitter.com/SennaAditya2/status/1598987640350466048	False		0								[]				
1598987597212446720	1598987597212446720	2022-12-03 17:28:45 SE Asia Standard Time	2022-12-03	17:28:45	+0700	1519501508777496576	danilsayyid	Sayyid Danil		Menteri Pertahanan (Menhan), Prabowo Subianto, terus mendapat banyak dukungan pada Pemilihan Umum (Pemilu) 2024. Mending Prabowo  https://t.co/eGoOVjq6Zg dekade08	in	[]	['https://nasional.okezone.com/read/2022/12/01/337/2718325/bahas-dukungan-jokowi-ke-prabowo-pengamat-mampu-jawab-tantangan-ri-ke-depan']	[]	0	0	0	[]	[]	https://twitter.com/DanilSayyid/status/1598987597212446720	False		0								[]				
1598987578954260480	1598987578954260480	2022-12-03 17:28:41 SE Asia Standard Time	2022-12-03	17:28:41	+0700	1506825106823163905	sandralby3	Sandra Lubay		Menteri Pertahanan (Menhan), Prabowo Subianto, terus mendapat banyak dukungan pada Pemilihan Umum (Pemilu) 2024. Mending Prabowo  https://t.co/tTlC50oioA dekade08	in	[]	['https://nasional.okezone.com/read/2022/12/01/337/2718325/bahas-dukungan-jokowi-ke-prabowo-pengamat-mampu-jawab-tantangan-ri-ke-depan']	[]	0	0	0	[]	[]	https://twitter.com/SandraLby3/status/1598987578954260480	False		0								[]				
1598987569269645312	1598987569269645312	2022-12-03 17:28:38 SE Asia Standard Time	2022-12-03	17:28:38	+0700	1518993606279073796	samirafitria	Samira Fitria		Menteri Pertahanan (Menhan), Prabowo Subianto, terus mendapat banyak dukungan pada Pemilihan Umum (Pemilu) 2024. Mending Prabowo  https://t.co/cVfDwsqzSZ dekade08	in	[]	['https://nasional.okezone.com/read/2022/12/01/337/2718325/bahas-dukungan-jokowi-ke-prabowo-pengamat-mampu-jawab-tantangan-ri-ke-depan']	[]	0	0	0	[]	[]	https://twitter.com/SamiraFitria/status/1598987569269645312	False		0								[]				
1598986878849617921	1598986878849617921	2022-12-03 17:25:54 SE Asia Standard Time	2022-12-03	17:25:54	+0700	1196602470023102465	bawaslutjb	BawasluTanjabBarat		#SahabatBawaslu Berikut Awasmin share Informasi terkait Sengketa Proses Pemilu, Apa dan Bagaimana!?  https://t.co/ZgcYIieh6l	in	[]	['https://www.instagram.com/p/Cls85w4BjeT/?igshid=YTgzYjQ4ZTY=']	[]	0	0	0	['sahabatbawaslu']	[]	https://twitter.com/BawasluTJB/status/1598986878849617921	False		0								[]				
1598986865428037635	1598986865428037635	2022-12-03 17:25:51 SE Asia Standard Time	2022-12-03	17:25:51	+0700	1377474137807986695	deje_vendra	Tinta Biru		Berikut lima arahan dari Presiden Jokowi terkait kesiapan pelaksanaan pemilu serentak 2024.  https://t.co/x3wpS7h95E	in	[]	[]	['https://pbs.twimg.com/media/FjC-EskaUAAe9cw.jpg']	0	0	0	[]	[]	https://twitter.com/Deje_Vendra/status/1598986865428037635	False		1	https://pbs.twimg.com/media/FjC-EskaUAAe9cw.jpg							[]				
1598986842845884418	1598965776471441408	2022-12-03 17:25:45 SE Asia Standard Time	2022-12-03	17:25:45	+0700	1585112031090221058	oedzieo	Febri		@mardigu024 Pergi berperang membawa pedang, Perangnya diatas jerami. Waktu pemilu segera datang,  Ayo sukseskan dengan tenang dan damai.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/OedzieO/status/1598986842845884418	False		0								[{'screen_name': 'mardigu024', 'name': 'Bossman Mardigu', 'id': '954984702'}]				
1598986669968871424	1598983478208782337	2022-12-03 17:25:04 SE Asia Standard Time	2022-12-03	17:25:04	+0700	1260390239425581057	ngiecps	ngie		@avo_cappuccino @hejyvnk @teaweee ini mah pemilu sekali aja belum tentu format lengkap ketemu 🤭	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ngiecps/status/1598986669968871424	False		0								[{'screen_name': 'avo_cappuccino', 'name': 'Panggil Aku Dv', 'id': '1269238800611454979'}, {'screen_name': 'hejyvnk', 'name': '⚫️⚫️⚫️', 'id': '900037813'}, {'screen_name': 'teaweee', 'name': 'Pratiwi Agustiana', 'id': '395084628'}]				
1598986290929991680	1598986290929991680	2022-12-03 17:23:34 SE Asia Standard Time	2022-12-03	17:23:34	+0700	1097898847840329729	novrihelmi	Novri Helmi		Hmi Cabang Baturaja Ajak Bawaslu OKU Mengajak seluruh lintas organisasi mengawasi pemilu 2024    https://t.co/7RIyJ81PyW	in	[]	['https://harianrakyat.co.id/ketum-hmi-baturaja-apresiasi-bawaslu-ajak-ormawa-awasi-pemilu/']	[]	0	0	1	[]	[]	https://twitter.com/NovriHelmi/status/1598986290929991680	False		0								[]				
1598986088114446340	1598704270635053057	2022-12-03 17:22:45 SE Asia Standard Time	2022-12-03	17:22:45	+0700	1928754102	jeykumbara06	jey		@OposisiCerdas Nah ini yg harusnya di pertanyakan kpada kpu.apa emang akan ada kerusuhan di pemilu 2024?.apa udah di seting biar rusuh n gagal pemilu?.terjadilah tiga periode ...waspadalah	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/JeyKumbara06/status/1598986088114446340	False		0								[{'screen_name': 'OposisiCerdas', 'name': 'OposisiCerdas.com', 'id': '887743587579944960'}]				
1598986045194133511	1598914471963287554	2022-12-03 17:22:35 SE Asia Standard Time	2022-12-03	17:22:35	+0700	1354769923445121024	seoyoon_4	Seo Yoon		@Loura47816586 di undang-undang pemilu padahal udah ada laranganya. emang main tabrak aja Anies ini	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/SeoYoon_4/status/1598986045194133511	False		0								[{'screen_name': 'Loura47816586', 'name': 'Katak putih #AniesNasdemOut', 'id': '1558714231922470912'}]				
1598986005239189510	1598986005239189510	2022-12-03 17:22:26 SE Asia Standard Time	2022-12-03	17:22:26	+0700	1163366027918376960	bawaslu_krgsm	Bawaslu Karangasem		Penyelesaian Sengketa Antar Peserta Pemilu Merupakan Salah Satu Kewenangan Panwaslu Kecamatan  Selengkapnya :  https://t.co/GEA2vYJWZu  #AyoAwasiBersama #BawasluBerkolaborasi #BersamaRakyatAwasiPemiluBersamaBawasluTegakkanKeadilanPemilu  https://t.co/nxrxAUb7Hy	in	[]	['http://karangasem.bawaslu.go.id/penyelesaian-sengketa-antar-peserta-pemilu-merupakan-salah-satu-kewenangan-panwaslu-kecamatan/']	['https://pbs.twimg.com/media/FjC9SQhUYAA8V55.jpg', 'https://pbs.twimg.com/media/FjC9SR4VsAABtug.jpg', 'https://pbs.twimg.com/media/FjC9SSgUcAAEDdw.jpg']	0	0	0	['ayoawasibersama', 'bawasluberkolaborasi', 'bersamarakyatawasipemilubersamabawaslutegakkankeadilanpemilu']	[]	https://twitter.com/bawaslu_krgsm/status/1598986005239189510	False		1	https://pbs.twimg.com/media/FjC9SQhUYAA8V55.jpg							[]				
1598985772727939073	1598854316055736321	2022-12-03 17:21:30 SE Asia Standard Time	2022-12-03	17:21:30	+0700	228652010	bambang_budimab	B Budiman		@Nurhadiismail13 Pemilu masih relatif lama WNI Asli santai tak ada yg Deklarasi dan Road Show Nyopras Nyapres dilain pihak WN Keturunan imigran/Asing  tak mampu kendalikan ambisi.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Bambang_Budimab/status/1598985772727939073	False		0								[{'screen_name': 'Nurhadiismail13', 'name': 'Nurhadiismail', 'id': '1492348966054559744'}]				
1598985692821872646	1598965776471441408	2022-12-03 17:21:11 SE Asia Standard Time	2022-12-03	17:21:11	+0700	1484167664000188416	mfi122	Mfi12		@mardigu024 Ke palu beli sawi Ke magelang lihat borobudur Kalau pemilu 2024 nanti Jangan lupa pilih Anies yg jujur	in	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/Mfi122/status/1598985692821872646	False		0								[{'screen_name': 'mardigu024', 'name': 'Bossman Mardigu', 'id': '954984702'}]				
1598985590372192260	1598564692863377413	2022-12-03 17:20:47 SE Asia Standard Time	2022-12-03	17:20:47	+0700	1070922370917969920	cengkonek2	Cengkonek		@PineksoRoyi1 @Tan_Mar3M emang semua warga kalbar yg dayak sepaham sama mereka???? kalo soal claim mah gampang, buktikan fotocopy ktpnya kayak pemilu	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Cengkonek2/status/1598985590372192260	False		0								[{'screen_name': 'PineksoRoyi1', 'name': 'Loose GunSlinger', 'id': '986467168580616193'}, {'screen_name': 'Tan_Mar3M', 'name': 'KKN-Perjuangan', 'id': '1270980383761330176'}]				
1598985158824460288	1598984702597431296	2022-12-03 17:19:04 SE Asia Standard Time	2022-12-03	17:19:04	+0700	59387308	titianggraini	Titi Anggraini		Terbuka, egaliter, dan tak pernah menyakiti dlm merespon komunikasi atau aspirasi yg kami sampaikan. Kehangatan dan sikap terbuka selalu hadir dlm interaksi kita.   UU Pemerintahan Aceh (2005-2006), UU Penyelenggara Pemilu, dan UU Pemilu jadi saksi interaksi dan perkawanan kita.	in	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/titianggraini/status/1598985158824460288	False		0								[]				
1598985119427342337	1598954954710216704	2022-12-03 17:18:54 SE Asia Standard Time	2022-12-03	17:18:54	+0700	3292205777	fajarvantano1	Fajar Vantano		@KompasTV Bapak satu ini kalau sudah ngasih Nasihat atau filsafat itu sudah kayak yang Sukses membawa Bangsa &amp; Negara ini ke Gerbang kemakmuran. Wonk..Bapak ini Cuma Boneka yang di stir Bandar pemenangan Pemilu (Oligarki), yang tidak ada sumbangsih nya dlm kemakmuran.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/fajarvantano1/status/1598985119427342337	False		0								[{'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]				
1598984555608018944	1598855291856375808	2022-12-03 17:16:40 SE Asia Standard Time	2022-12-03	17:16:40	+0700	1928754102	jeykumbara06	jey		@OposisiCerdas Sekenario untuk cari untung dari acara pemilu sgla cara di ada adakan,biaya membengkak saku kpu menebal..proyek apalagi yg kau siap kan di akhir junjungan mu lengser?,jangan² kotak suara yg dulu kardus di gembok sekarang di ganti dgn kantong keresek yg di rantai	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/JeyKumbara06/status/1598984555608018944	False		0								[{'screen_name': 'OposisiCerdas', 'name': 'OposisiCerdas.com', 'id': '887743587579944960'}]				
1598984490889928704	1598972517171232770	2022-12-03 17:16:24 SE Asia Standard Time	2022-12-03	17:16:24	+0700	1373290141586919425	puspita3_eka	Eka Puspita		@H4l1mun_D1n61n @NasDem Blm apa2 kek gini gimana nanti kalo menang pemilu 😩	in	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/puspita3_eka/status/1598984490889928704	False		0								[{'screen_name': 'H4l1mun_D1n61n', 'name': 'G BENSON 😎', 'id': '1118228221231636480'}, {'screen_name': 'NasDem', 'name': 'Partai NasDem', 'id': '109149190'}]				
1598984476935475201	1598984476935475201	2022-12-03 17:16:21 SE Asia Standard Time	2022-12-03	17:16:21	+0700	1366177482236289027	indomaju_	Indonesia Maju		Presiden Jokowi menghadiri Rakornas Kesiapan Pelaksanaan Pemilu Serentak Tahun 2024, yang digelar di Ancol Beach City, Jakarta, pada Jumat, 2 Desember 2022. Kepala Negara memaparkan lima arahan yang penting dilakukan oleh jajaran KPU  #Jokowi  #IndonesiaMaju  https://t.co/pw5BhOdlvG	in	[]	[]	['https://pbs.twimg.com/media/FjC75SlUcAAHQxl.jpg', 'https://pbs.twimg.com/media/FjC75jeUUAAA9Uy.jpg', 'https://pbs.twimg.com/media/FjC75zNUYAAqfbi.jpg', 'https://pbs.twimg.com/media/FjC76DrUYAEjsD4.jpg']	0	0	0	['jokowi', 'indonesiamaju']	[]	https://twitter.com/IndoMaju_/status/1598984476935475201	False		1	https://pbs.twimg.com/media/FjC75SlUcAAHQxl.jpg							[]				
1598984402058764293	1598984402058764293	2022-12-03 17:16:03 SE Asia Standard Time	2022-12-03	17:16:03	+0700	282667727	haluanharian	Harian Haluan		5 Arahan Jokowi untuk Pemilu 2024, Mulai Pengelolaan Anggaran dan Logistik Hingga Keterampilan SDM KPU  https://t.co/EUMgoQ3u4C	in	[]	['http://dlvr.it/Sdmqml']	[]	0	0	0	[]	[]	https://twitter.com/haluanharian/status/1598984402058764293	False		0								[]				
1598984311860256772	1598984311860256772	2022-12-03 17:15:42 SE Asia Standard Time	2022-12-03	17:15:42	+0700	1065606489216184320	bawaslukabtasik	Bawaslu Kab. Tasikmalaya		#SahabatBawaslu, Selamat Hari Disabiltas Internasional. #AyoAwasiBersama Pemilu kita, agar semakin mudah dan akses bagi penyandang disabilitas. Difabel memiliki hak yang setara dalam pemilu dan demokrasi.  #BawasluBerkolaborasi #AyoAwasiBersama  https://t.co/XolX7WnAhl	in	[]	[]	['https://pbs.twimg.com/media/FjC7wJVacAA12eB.jpg']	0	0	0	['sahabatbawaslu', 'ayoawasibersama', 'bawasluberkolaborasi', 'ayoawasibersama']	[]	https://twitter.com/bawaslukabtasik/status/1598984311860256772	False		1	https://pbs.twimg.com/media/FjC7wJVacAA12eB.jpg							[]				
1598984240699682816	1598984240699682816	2022-12-03 17:15:25 SE Asia Standard Time	2022-12-03	17:15:25	+0700	3267059534	femifrahma86	Pemilu 1999		Semalem mimpi ada gempa lagi, taunya ada beneran :')	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Femifrahma86/status/1598984240699682816	False	https://twitter.com/infoBMKG/status/1598978664674181122	0								[]				
1598984040932986880	1598984040932986880	2022-12-03 17:14:37 SE Asia Standard Time	2022-12-03	17:14:37	+0700	1513748060341702656	an_ti_ka_drun	Lambe Lamis		Junjungannya gila Anak buahnya edan  Kita disuruh berobat sebelum sakit Artinya kita disuruh berobat saat masih sehat.  Makan sebelum lapar Kampanye sebelum pemilu Kawin sebelum menikah Sholat magrib sebelum magrib. Dll...  https://t.co/9wumXvGtWs	in	[]	[]	['https://pbs.twimg.com/media/FjC7gUAUoAAcNpJ.jpg']	1	2	5	[]	[]	https://twitter.com/an_ti_ka_drun/status/1598984040932986880	False		1	https://pbs.twimg.com/media/FjC7gUAUoAAcNpJ.jpg							[]				
1598983961300328449	1598692105983254530	2022-12-03 17:14:18 SE Asia Standard Time	2022-12-03	17:14:18	+0700	1591592134813286400	zambo13153325	KaCuNG KaKaK BeSaR		@alisyarief PAN akan jadi ORMAS setelah PEMILU 2024....	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Zambo13153325/status/1598983961300328449	False		0								[{'screen_name': 'alisyarief', 'name': 'Ali Syarief', 'id': '30201110'}]				
1598983131205599233	1598983131205599233	2022-12-03 17:11:00 SE Asia Standard Time	2022-12-03	17:11:00	+0700	1265916778439303168	sumanto59653397	DUIT RAKYAT		#GantiPresidenSebelum2024 #GantiPresidenSebelum2024  PERCEPAT PEMILU  https://t.co/WwG1kGBlL4	in	[]	[]	['https://pbs.twimg.com/media/FjC6rx-UcAA19Tz.jpg']	0	0	0	['gantipresidensebelum2024', 'gantipresidensebelum2024']	[]	https://twitter.com/Sumanto59653397/status/1598983131205599233	False	https://twitter.com/MichelAdam5_/status/1598981504000233472	1	https://pbs.twimg.com/media/FjC6rx-UcAA19Tz.jpg							[]				
1598983017086980096	1598983017086980096	2022-12-03 17:10:33 SE Asia Standard Time	2022-12-03	17:10:33	+0700	2428455102	abi99829201	abi		bukan cuma pemilu yang bisa buat perubahan..vote ini juga bisa  https://t.co/PMH4YXAwn0	in	[]	['http://bitly.com/1hwOrdJ']	[]	0	0	0	[]	[]	https://twitter.com/abi99829201/status/1598983017086980096	False		0								[]				
1598982963290865664	1598875693034897410	2022-12-03 17:10:20 SE Asia Standard Time	2022-12-03	17:10:20	+0700	151867629	bangajee	Bang_Ajee		@geloraco Bisa jadi di buat chaos bagai alasan tunda pemilu, tentu saja 3 periode jadi opsi paling mungkin. Aman lah dia...	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/bangajee/status/1598982963290865664	False		0								[{'screen_name': 'geloraco', 'name': 'GELORA NEWS', 'id': '3319260420'}]				
1598982960359014400	1598972517171232770	2022-12-03 17:10:20 SE Asia Standard Time	2022-12-03	17:10:20	+0700	1373290141586919425	puspita3_eka	Eka Puspita		@Jayanegara_5555 @NasDem Gak bisa ngebayangin kalo nanti menang Pemilu	in	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/puspita3_eka/status/1598982960359014400	False		0								[{'screen_name': 'Jayanegara_5555', 'name': '꧋ꦫꦗꦗꦪꦤꦺꦒꦫ', 'id': '1551417953014337536'}, {'screen_name': 'NasDem', 'name': 'Partai NasDem', 'id': '109149190'}]				
1598982624927952897	1598968275551289344	2022-12-03 17:09:00 SE Asia Standard Time	2022-12-03	17:09:00	+0700	1276999305270710272	olshop90069898	Biru Langit Ku		@Andiarief__ Bahkan jika memang harus dipaksakan MEMBUNUH ya DIBUNUH  Pemilu 2019 petugas kpps meninggal alasan Kelelahan padahal bnyk racun &amp; dukun hitam?  Bawaslu brp yg mati?  KM 50?  Intinya mereka gak mao ditangan orang laen ngeri ye  3 periode = Perang Sodara bisa terjadi	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/OlShop90069898/status/1598982624927952897	False		0								[{'screen_name': 'Andiarief__', 'name': 'andi arief', 'id': '3252997136'}]				
1598981983597907969	1598965776471441408	2022-12-03 17:06:27 SE Asia Standard Time	2022-12-03	17:06:27	+0700	1441716186723467273	ahmad_susena	Ahmad Susena		@mardigu024 Kucing kurus pake belacu Lari lari sampai ke depan Kalau nggak mampu ngurus pemilu Kasih saja kekuasaan kepada bossman .	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ahmad_susena/status/1598981983597907969	False		0								[{'screen_name': 'mardigu024', 'name': 'Bossman Mardigu', 'id': '954984702'}]				
1598981769751318529	1598965776471441408	2022-12-03 17:05:36 SE Asia Standard Time	2022-12-03	17:05:36	+0700	1591938341200502785	sambiseven	Sambi-Seven		@mardigu024 Masak ikan di hari subuh. Hendak dimakan bersama nasi. Saat PEMILU janganlah rusuh. Kita amankan PESTA DEMOKRASI.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/SambiSeven/status/1598981769751318529	False		0								[{'screen_name': 'mardigu024', 'name': 'Bossman Mardigu', 'id': '954984702'}]				
1598981767633199106	1598981767633199106	2022-12-03 17:05:35 SE Asia Standard Time	2022-12-03	17:05:35	+0700	1345576767822516224	besongsatu	Besong Katong Satu		5 Arahan Presiden Terkait Kesiapan Pelaksanaan Pemilu Serentak 2024.  https://t.co/for3Rq0i4Y	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BesongSatu/status/1598981767633199106	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1598981680261255169/pu/img/HsQajHdVMzixNJAJ.jpg							[]				
1598981640315109376	1598981640315109376	2022-12-03 17:05:05 SE Asia Standard Time	2022-12-03	17:05:05	+0700	2244925418	batman_monyok	Batman Monyok		5 Arahan Presiden Terkait Kesiapan Pelaksanaan Pemilu Serentak 2024  https://t.co/NFDpBLrY2r	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Batman_Monyok/status/1598981640315109376	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1598981551298994178/pu/img/uSfVAsglm96KvY4M.jpg							[]				
1598981514884419586	1598981507661852678	2022-12-03 17:04:35 SE Asia Standard Time	2022-12-03	17:04:35	+0700	402546594	kpu_dki	kpu_dki		Dengan mengusung tema Konsolidasi KPU untuk Peningkatan Layanan Pemilu 2024, Ketua KPU RI juga menjelaskan bahwa KPU berkewajiban untuk menyelenggarakan Pemilu sesuai dengan aturan, asaz dan prinsip-prinsip penyelenggaraan pemilu.	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/kpu_dki/status/1598981514884419586	False		0								[]				
1598981366414454784	1598981366414454784	2022-12-03 17:04:00 SE Asia Standard Time	2022-12-03	17:04:00	+0700	4328346792	kpulomboktimur	KPU LOMBOK TIMUR		#TemanPemilih, PENGUMUMAN...!! Berikut Lampiran Jadwal &amp; Waktu Pelaksanaan Seleksi Tertulis Berbasis Komputer untuk Calon PPK pada Pemilu 2024 Tingkat Kab. Lombok Timur. Pengumuman dapat di lihat dan di unggah pada Link berikut ini:  https://t.co/9eTD572Uom #pemiluserentak2024  https://t.co/I2qmqX0tLH	in	[]	['https://drive.google.com/.../1HteXnD85hF9pPaDHPdL3Gd.../view']	['https://pbs.twimg.com/media/FjC5EAQVUAAz3qC.jpg']	0	0	1	['temanpemilih', 'pemiluserentak2024']	[]	https://twitter.com/kpulomboktimur/status/1598981366414454784	False		1	https://pbs.twimg.com/media/FjC5EAQVUAAz3qC.jpg							[]				
1598981290501746688	1598806388981235713	2022-12-03 17:03:41 SE Asia Standard Time	2022-12-03	17:03:41	+0700	931914842532864000	heppyday12	happyday		@CNNIndonesia Pentes bayak yang meninggak di pemilu kemaren ya. Padahal saya  sendri sdah mulai jadi PPS dari awal2 pemilihan pak SBY	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/heppyday12/status/1598981290501746688	False		0								[{'screen_name': 'CNNIndonesia', 'name': 'CNN Indonesia', 'id': '17128975'}]				
1598980708495929344	1598980708495929344	2022-12-03 17:01:23 SE Asia Standard Time	2022-12-03	17:01:23	+0700	1580531078280146944	aressoes57	KUBe ¶ares soes		Pemilu 2024 menjadi sangat dinanti demi perubahan yg lebih baik, lebih adil &amp; lebih sejahtera. Satu alasan pemilu mesti tepat waktu adalah keinginan rakyat.   https://t.co/P8c0UxE7EZ	in	[]	['https://twitter.com/TajukPolitik/status/1598628861297987584?t=mvbNTr9b14GtvXYr5bHqJQ&s=09']	[]	0	0	0	[]	[]	https://twitter.com/aressoes57/status/1598980708495929344	False	https://twitter.com/TajukPolitik/status/1598628861297987584?t=mvbNTr9b14GtvXYr5bHqJQ&s=09	0								[]				
1598980209004666880	1598965776471441408	2022-12-03 16:59:24 SE Asia Standard Time	2022-12-03	16:59:24	+0700	81632810	fendy_070l	❤🇮🇩❤🇵🇸❤🇲🇾❤		@mardigu024 Pak tani menanam kelapa Disepetak tanah yang pekat Pemilu semakin dekat dimata Banyak janji surga menipu rakyat	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/fendy_070L/status/1598980209004666880	False		0								[{'screen_name': 'mardigu024', 'name': 'Bossman Mardigu', 'id': '954984702'}]				
